day,open,high,low,close,volume,Date,Symbol,DaysInPast,3 day avg,3 day avg offset,3 day slope,10 day avg,10 day avg offset,10 day slope,100 day avg,100 day avg offset,100 day slope
2000-12-18 00:00:00-05:00,56.95,57.45,56.55,57.3,4021800,2000-12-18,MMM,-6622,56.300000000000004,56.166666666666664,0.0023738872403562014,57.20500000000013,56.725000000000136,0.008461877479065592,47.525700000000015,47.397700000000015,0.0027005529804188825
2000-12-19 00:00:00-05:00,57.3,58.0,56.3,56.9,4642000,2000-12-19,MMM,-6621,56.76666666666667,56.300000000000004,0.00828892835997635,57.06500000000013,57.20500000000013,-0.0024473385193602,47.63970000000001,47.525700000000015,0.002398702175875309
2000-12-20 00:00:00-05:00,55.15,56.85,55.15,56.45,3838800,2000-12-20,MMM,-6620,56.88333333333333,56.76666666666667,0.0020551967116851444,56.95500000000014,57.06500000000013,-0.0019276263909575409,47.753900000000016,47.63970000000001,0.0023971603515556108
2000-12-21 00:00:00-05:00,55.75,56.95,54.75,56.35,4810600,2000-12-21,MMM,-6619,56.56666666666666,56.88333333333333,-0.0055669498974509814,56.855000000000146,56.95500000000014,-0.0017557721007812144,47.87050000000002,47.753900000000016,0.00244168539114094
2000-12-22 00:00:00-05:00,56.2,56.7,55.45,56.4,3660000,2000-12-22,MMM,-6618,56.4,56.56666666666666,-0.0029463759575721446,56.650000000000134,56.855000000000146,-0.0036056635300327497,47.98325000000002,47.87050000000002,0.0023553127709131576
2000-12-27 00:00:00-05:00,57.95,59.7,57.2,59.6,2565600,2000-12-27,MMM,-6613,57.44999999999999,56.4,0.01861702127659557,56.84500000000014,56.650000000000134,0.003442188879082205,48.129550000000016,47.98325000000002,0.0030489806338669535
2000-12-28 00:00:00-05:00,59.25,61.45,58.15,60.95,4287200,2000-12-28,MMM,-6612,58.98333333333332,57.44999999999999,0.026689875253843896,57.24500000000014,56.84500000000014,0.007036678687659382,48.28905000000002,48.129550000000016,0.0033139723932594685
2000-12-29 00:00:00-05:00,60.95,61.45,59.8,60.25,2754200,2000-12-29,MMM,-6611,60.26666666666665,58.98333333333332,0.021757558632382,57.58000000000014,57.24500000000014,0.005852039479430519,48.43715000000002,48.28905000000002,0.0030669478898425087
2001-01-02 00:00:00-05:00,59.05,60.75,58.75,59.6,4651200,2001-01-02,MMM,-6607,60.26666666666665,60.26666666666665,0.0,57.990000000000144,57.58000000000014,0.00712052796109765,48.57625000000003,48.43715000000002,0.002871762686285491
2001-01-03 00:00:00-05:00,59.0,59.95,58.2,58.9,4754400,2001-01-03,MMM,-6606,59.583333333333314,60.26666666666665,-0.011338495575221305,58.27000000000014,57.990000000000144,0.004828418692877968,48.70275000000002,48.57625000000003,0.0026041532641978924
2001-01-04 00:00:00-05:00,58.95,59.75,57.8,59.5,4060400,2001-01-04,MMM,-6605,59.333333333333314,59.583333333333314,-0.0041958041958041975,58.490000000000144,58.27000000000014,0.0037755277158058255,48.823350000000026,48.70275000000002,0.0024762462078630693
2001-01-05 00:00:00-05:00,58.5,58.5,55.3,57.3,8367000,2001-01-05,MMM,-6604,58.566666666666656,59.333333333333314,-0.01292134831460661,58.53000000000014,58.490000000000144,0.0006838775859121055,48.912600000000026,48.823350000000026,0.001828018765611122
2001-01-08 00:00:00-05:00,56.5,57.7,54.8,57.65,5486600,2001-01-08,MMM,-6601,58.149999999999984,58.566666666666656,-0.007114399544678511,58.650000000000134,58.53000000000014,0.0020502306509480616,49.01065000000003,48.912600000000026,0.002004595952781095
2001-01-09 00:00:00-05:00,57.45,57.6,56.05,56.7,3962800,2001-01-09,MMM,-6600,57.21666666666666,58.149999999999984,-0.016050444253367553,58.68500000000014,58.650000000000134,0.0005967604433078195,49.103250000000024,49.01065000000003,0.0018893852662635019
2001-01-10 00:00:00-05:00,55.3,56.25,54.5,56.15,4344400,2001-01-10,MMM,-6599,56.833333333333336,57.21666666666666,-0.006699679580541669,58.66000000000014,58.68500000000014,-0.00042600323762458076,49.19380000000002,49.103250000000024,0.0018440734574593984
2001-01-11 00:00:00-05:00,56.2,56.95,54.8,56.05,4190600,2001-01-11,MMM,-6598,56.300000000000004,56.833333333333336,-0.009384164222873867,58.305000000000135,58.66000000000014,-0.0060518240709172035,49.27805000000002,49.19380000000002,0.001712614191219307
2001-01-12 00:00:00-05:00,56.05,56.1,54.25,54.85,3655800,2001-01-12,MMM,-6597,55.68333333333334,56.300000000000004,-0.010953226761397284,57.69500000000013,58.305000000000135,-0.01046222450904734,49.35090000000003,49.27805000000002,0.0014783458355192545
2001-01-16 00:00:00-05:00,55.3,56.75,55.05,56.75,4247400,2001-01-16,MMM,-6593,55.88333333333333,55.68333333333334,0.0035917390002992346,57.34500000000013,57.69500000000013,-0.006066383568766802,49.44370000000003,49.35090000000003,0.0018804115021204644
2001-01-17 00:00:00-05:00,53.25,55.0,52.95,55.0,11552200,2001-01-17,MMM,-6592,55.53333333333334,55.88333333333333,-0.00626304801670136,56.885000000000126,57.34500000000013,-0.008021623506844535,49.51215000000003,49.44370000000003,0.0013844028662903167
2001-01-18 00:00:00-05:00,55.0,55.0,53.9,54.5,5365800,2001-01-18,MMM,-6591,55.41666666666668,55.53333333333334,-0.002100840336134334,56.44500000000013,56.885000000000126,-0.007734903753186196,49.57745000000003,49.51215000000003,0.0013188681969981215
2001-01-19 00:00:00-05:00,54.45,54.45,53.1,53.4,4061600,2001-01-19,MMM,-6590,54.30000000000001,55.41666666666668,-0.020150375939849627,55.83500000000013,56.44500000000013,-0.010806980246257383,49.63740000000003,49.57745000000003,0.001209219110704576
2001-01-22 00:00:00-05:00,53.3,54.5,52.7,54.45,4052400,2001-01-22,MMM,-6587,54.116666666666674,54.30000000000001,-0.003376304481276926,55.55000000000014,55.83500000000013,-0.005104325244022366,49.70315000000002,49.63740000000003,0.0013246060430238925
2001-01-23 00:00:00-05:00,54.45,55.85,54.2,55.5,3528800,2001-01-23,MMM,-6586,54.45000000000001,54.116666666666674,0.006159531875577499,55.335000000000136,55.55000000000014,-0.003870387038703922,49.78250000000003,49.70315000000002,0.0015964782916174348
2001-01-24 00:00:00-05:00,54.75,55.3,52.9,53.55,3703000,2001-01-24,MMM,-6585,54.50000000000001,54.45000000000001,0.0009182736455463204,55.02000000000013,55.335000000000136,-0.005692599620493432,49.84485000000004,49.78250000000003,0.0012524481494502926
2001-01-25 00:00:00-05:00,53.5,54.9,52.05,54.75,4224000,2001-01-25,MMM,-6584,54.6,54.50000000000001,0.0018348623853209963,54.88000000000013,55.02000000000013,-0.002544529262086518,49.92545000000004,49.84485000000004,0.0016170176056303498
2001-01-26 00:00:00-05:00,54.8,55.3,53.45,53.65,2956000,2001-01-26,MMM,-6583,53.98333333333334,54.6,-0.011294261294261173,54.640000000000136,54.88000000000013,-0.004373177842565494,49.99685000000003,49.92545000000004,0.0014301323272998012
2001-01-29 00:00:00-05:00,53.65,53.9,52.95,53.65,3075400,2001-01-29,MMM,-6580,54.01666666666667,53.98333333333334,0.0006174745291756363,54.52000000000013,54.640000000000136,-0.0021961932650073983,50.07085000000003,49.99685000000003,0.0014800932458744506
2001-01-30 00:00:00-05:00,53.4,56.0,53.25,55.7,4625200,2001-01-30,MMM,-6579,54.333333333333336,54.01666666666667,0.005862388151804928,54.415000000000134,54.52000000000013,-0.001925898752751222,50.166600000000024,50.07085000000003,0.0019122902846665333
2001-01-31 00:00:00-05:00,55.7,56.45,55.2,55.35,4077800,2001-01-31,MMM,-6578,54.9,54.333333333333336,0.010429447852760666,54.45000000000014,54.415000000000134,0.0006432049986217699,50.24945000000003,50.166600000000024,0.0016514972112921266
2001-02-01 00:00:00-05:00,55.45,56.75,54.75,55.8,3784600,2001-02-01,MMM,-6577,55.61666666666667,54.9,0.013054037644201613,54.58000000000013,54.45000000000014,0.0023875114784204796,50.34930000000004,50.24945000000003,0.001987086425821787
2001-02-02 00:00:00-05:00,55.4,55.85,53.8,54.35,3324200,2001-02-02,MMM,-6576,55.166666666666664,55.61666666666667,-0.008091099790230797,54.67500000000014,54.58000000000013,0.0017405643092709003,50.443100000000044,50.34930000000004,0.0018629851854941694
2001-02-05 00:00:00-05:00,54.15,55.8,54.15,54.9,3290600,2001-02-05,MMM,-6573,55.01666666666667,55.166666666666664,-0.0027190332326282444,54.72000000000013,54.67500000000014,0.0008230452674894811,50.54740000000003,50.443100000000044,0.002067676253045268
2001-02-06 00:00:00-05:00,55.55,56.65,55.1,55.85,3080600,2001-02-06,MMM,-6572,55.03333333333334,55.01666666666667,0.00030293850348377555,54.75500000000013,54.72000000000013,0.0006396198830410017,50.66560000000004,50.54740000000003,0.002338399205498377
2001-02-07 00:00:00-05:00,55.55,57.1,55.55,55.95,2803600,2001-02-07,MMM,-6571,55.56666666666667,55.03333333333334,0.009691096305269499,54.99500000000014,54.75500000000013,0.004383161355127541,50.792600000000036,50.66560000000004,0.002506631718562402
2001-02-08 00:00:00-05:00,56.45,56.5,55.6,56.05,2102400,2001-02-08,MMM,-6570,55.949999999999996,55.56666666666667,0.0068986202759446745,55.125000000000135,54.99500000000014,0.0023638512592052937,50.92810000000004,50.792600000000036,0.0026677114382805253
2001-02-09 00:00:00-05:00,56.15,56.15,55.2,55.35,1741800,2001-02-09,MMM,-6569,55.78333333333333,55.949999999999996,-0.002978850163836717,55.295000000000144,55.125000000000135,0.0030839002267575217,51.055950000000045,50.92810000000004,0.0025104019195690028
2001-02-12 00:00:00-05:00,55.25,56.25,55.2,56.25,2721800,2001-02-12,MMM,-6566,55.883333333333326,55.78333333333333,0.0017926501344486582,55.55500000000014,55.295000000000144,0.004702052626819737,51.20250000000004,51.055950000000045,0.0028703804355809186
2001-02-13 00:00:00-05:00,56.25,57.7,56.1,57.05,3377200,2001-02-13,MMM,-6565,56.21666666666666,55.883333333333326,0.005964807634953816,55.69000000000013,55.55500000000014,0.0024300243002428326,51.35360000000005,51.20250000000004,0.0029510277818467173
2001-02-14 00:00:00-05:00,57.05,57.05,54.5,55.5,4208000,2001-02-14,MMM,-6564,56.26666666666666,56.21666666666666,0.0008894159501926563,55.70500000000013,55.69000000000013,0.00026934817741067576,51.49985000000005,51.35360000000005,0.002847901607677005
2001-02-15 00:00:00-05:00,55.45,57.45,55.05,57.4,2804200,2001-02-15,MMM,-6563,56.65,56.26666666666666,0.006812796208530925,55.86500000000014,55.70500000000013,0.0028722735840589412,51.64165000000005,51.49985000000005,0.002753406077881707
2001-02-16 00:00:00-05:00,57.4,57.5,55.75,56.6,3509600,2001-02-16,MMM,-6562,56.5,56.65,-0.002647837599293885,56.09000000000013,55.86500000000014,0.004027566454846393,51.76640000000005,51.64165000000005,0.002415685788505958
2001-02-20 00:00:00-05:00,56.6,57.35,56.6,56.9,3459400,2001-02-20,MMM,-6558,56.96666666666667,56.5,0.008259587020649,56.290000000000134,56.09000000000013,0.0035656979853806807,51.88540000000005,51.76640000000005,0.002298788403288613
2001-02-21 00:00:00-05:00,56.5,57.1,55.65,55.65,3193800,2001-02-21,MMM,-6557,56.38333333333333,56.96666666666667,-0.010239906377998872,56.27000000000013,56.290000000000134,-0.0003553028957186548,51.99250000000004,51.88540000000005,0.0020641644855777432
2001-02-22 00:00:00-05:00,56.2,56.25,54.3,55.15,4349600,2001-02-22,MMM,-6556,55.900000000000006,56.38333333333333,-0.008572273130357562,56.190000000000126,56.27000000000013,-0.0014217167229430463,52.09430000000004,51.99250000000004,0.001957974707890506
2001-02-23 00:00:00-05:00,55.5,55.7,54.95,55.2,5620400,2001-02-23,MMM,-6555,55.33333333333334,55.900000000000006,-0.010137149672033325,56.10500000000013,56.190000000000126,-0.0015127246841073777,52.18815000000004,52.09430000000004,0.0018015406675970932
2001-02-26 00:00:00-05:00,55.5,55.95,55.05,55.7,3368000,2001-02-26,MMM,-6552,55.350000000000016,55.33333333333334,0.00030120481927721965,56.140000000000136,56.10500000000013,0.0006238303181535267,52.28950000000005,52.18815000000004,0.0019420117402131234
2001-02-27 00:00:00-05:00,56.15,56.75,55.35,56.5,3815800,2001-02-27,MMM,-6551,55.80000000000001,55.350000000000016,0.00813008130081293,56.165000000000134,56.140000000000136,0.0004453152832204937,52.39605000000004,52.28950000000005,0.0020376939921015
2001-02-28 00:00:00-05:00,56.5,57.05,56.0,56.4,4183200,2001-02-28,MMM,-6550,56.20000000000001,55.80000000000001,0.00716845878136198,56.100000000000136,56.165000000000134,-0.0011573043710495427,52.49005000000004,52.39605000000004,0.0017940283666421635
2001-03-01 00:00:00-05:00,56.4,56.45,54.65,54.8,5021800,2001-03-01,MMM,-6549,55.90000000000001,56.20000000000001,-0.005338078291814895,56.03000000000013,56.100000000000136,-0.0012477718360072588,52.56055000000004,52.49005000000004,0.0013431116945021508
2001-03-02 00:00:00-05:00,54.8,56.5,54.25,55.65,5335400,2001-03-02,MMM,-6548,55.61666666666668,55.90000000000001,-0.0050685748360166615,55.85500000000013,56.03000000000013,-0.0031233267892200028,52.65080000000003,52.56055000000004,0.001717067268131523
2001-03-05 00:00:00-05:00,56.1,56.55,55.75,56.1,2659000,2001-03-05,MMM,-6545,55.51666666666668,55.61666666666668,-0.0017980221756068576,55.805000000000135,55.85500000000013,-0.0008951750067137595,52.750850000000035,52.65080000000003,0.00190025602649918
2001-03-06 00:00:00-05:00,56.75,56.75,55.95,56.15,3172200,2001-03-06,MMM,-6544,55.966666666666676,55.51666666666668,0.008105673971780167,55.73000000000013,55.805000000000135,-0.001343965594480829,52.853600000000036,52.750850000000035,0.0019478359116488222
2001-03-07 00:00:00-05:00,56.15,56.6,56.1,56.45,2920800,2001-03-07,MMM,-6543,56.23333333333334,55.966666666666676,0.004764740917212609,55.81000000000014,55.73000000000013,0.001435492553382473,52.952450000000034,52.853600000000036,0.0018702604931357316
2001-03-08 00:00:00-05:00,56.95,58.75,56.65,58.6,4856800,2001-03-08,MMM,-6542,57.06666666666667,56.23333333333334,0.0148192056905749,56.15500000000014,55.81000000000014,0.006181687869557519,53.07220000000004,52.952450000000034,0.002261462878488215
2001-03-09 00:00:00-05:00,58.45,59.9,57.55,58.2,6008200,2001-03-09,MMM,-6541,57.75000000000001,57.06666666666667,0.011974299065420626,56.45500000000014,56.15500000000014,0.005342355978986669,53.19980000000004,53.07220000000004,0.002404271916370547
2001-03-12 00:00:00-05:00,58.0,58.4,55.5,55.9,5499600,2001-03-12,MMM,-6538,57.566666666666684,57.75000000000001,-0.0031746031746029938,56.475000000000136,56.45500000000014,0.00035426445841813784,53.30380000000004,53.19980000000004,0.001954894567272793
2001-03-13 00:00:00-05:00,56.45,56.45,53.25,53.85,9926000,2001-03-13,MMM,-6537,55.98333333333335,57.566666666666684,-0.02750434279096703,56.210000000000136,56.475000000000136,-0.004692341744134572,53.38135000000004,53.30380000000004,0.0014548681332288162
2001-03-14 00:00:00-05:00,52.5,55.0,52.25,53.75,11314000,2001-03-14,MMM,-6536,54.50000000000002,55.98333333333335,-0.026495980946710213,55.94500000000014,56.210000000000136,-0.00471446361857308,53.46320000000004,53.38135000000004,0.0015333070445015498
2001-03-15 00:00:00-05:00,54.7,54.95,54.0,54.6,4221600,2001-03-15,MMM,-6535,54.066666666666684,54.50000000000002,-0.007951070336391504,55.925000000000146,55.94500000000014,-0.00035749396728922996,53.55355000000005,53.46320000000004,0.0016899474778914814
2001-03-16 00:00:00-05:00,55.15,55.15,52.75,53.0,6756800,2001-03-16,MMM,-6534,53.78333333333335,54.066666666666684,-0.005240443896424131,55.66000000000015,55.925000000000146,-0.004738489047831788,53.63855000000005,53.55355000000005,0.0015871963670008949
2001-03-19 00:00:00-05:00,53.0,54.35,52.6,54.0,4714400,2001-03-19,MMM,-6531,53.86666666666668,53.78333333333335,0.0015494267121164283,55.450000000000145,55.66000000000015,-0.0037729069349624034,53.74230000000005,53.63855000000005,0.0019342431889004812
2001-03-20 00:00:00-05:00,54.0,54.75,52.6,52.6,5505000,2001-03-20,MMM,-6530,53.20000000000002,53.86666666666668,-0.012376237623762328,55.095000000000155,55.450000000000145,-0.006402164111812243,53.81925000000005,53.74230000000005,0.001431833025382307
2001-03-21 00:00:00-05:00,52.6,52.9,51.0,51.8,8985600,2001-03-21,MMM,-6529,52.80000000000001,53.20000000000002,-0.0075187969924813075,54.630000000000145,55.095000000000155,-0.008439967329158892,53.88695000000006,53.81925000000005,0.0012579142221418754
2001-03-22 00:00:00-05:00,50.5,51.75,49.25,50.9,13475400,2001-03-22,MMM,-6528,51.76666666666668,52.80000000000001,-0.01957070707070703,53.86000000000014,54.630000000000145,-0.014094819696137673,53.94530000000006,53.88695000000006,0.00108282246443707
2001-03-23 00:00:00-05:00,51.15,51.75,49.75,50.9,7820400,2001-03-23,MMM,-6527,51.20000000000002,51.76666666666668,-0.0109465550547327,53.13000000000013,53.86000000000014,-0.013553657630895083,53.993350000000056,53.94530000000006,0.0008907170782254676
2001-03-26 00:00:00-05:00,50.75,53.25,50.75,52.0,5447400,2001-03-26,MMM,-6524,51.26666666666669,51.20000000000002,0.0013020833333333977,52.74000000000014,53.13000000000013,-0.0073404856013550256,54.04585000000006,53.993350000000056,0.0009723419643345326
2001-03-27 00:00:00-05:00,52.0,53.15,51.4,52.7,6526400,2001-03-27,MMM,-6523,51.86666666666668,51.26666666666669,0.01170351105331588,52.625000000000135,52.74000000000014,-0.002180508153204431,54.09785000000005,54.04585000000006,0.0009621460297135199
2001-03-28 00:00:00-05:00,51.85,52.5,51.25,52.4,4470600,2001-03-28,MMM,-6522,52.36666666666668,51.86666666666668,0.009640102827763494,52.49000000000014,52.625000000000135,-0.002565320665083091,54.13870000000006,54.09785000000005,0.000755113188417026
2001-03-29 00:00:00-05:00,52.0,52.0,50.3,51.4,4987000,2001-03-29,MMM,-6521,52.166666666666686,52.36666666666668,-0.003819223424570255,52.17000000000013,52.49000000000014,-0.0060963993141552025,54.17705000000005,54.13870000000006,0.0007083657346776719
2001-03-30 00:00:00-05:00,51.55,52.65,51.05,51.95,3706000,2001-03-30,MMM,-6520,51.916666666666686,52.166666666666686,-0.004792332268370605,52.06500000000013,52.17000000000013,-0.0020126509488210967,54.221850000000046,54.17705000000005,0.0008269184091787025
2001-04-02 00:00:00-04:00,51.8,53.05,50.75,51.05,4640600,2001-04-02,MMM,-6517,51.46666666666669,51.916666666666686,-0.008667736757624313,51.77000000000013,52.06500000000013,-0.005665994430039392,54.25795000000006,54.221850000000046,0.0006657832589631626
2001-04-03 00:00:00-04:00,50.7,51.0,49.255,49.955,6518000,2001-04-03,MMM,-6516,50.98500000000002,51.46666666666669,-0.009358808290155484,51.50550000000013,51.77000000000013,-0.005109136565578472,54.27060000000006,54.25795000000006,0.0002331455574713144
2001-04-04 00:00:00-04:00,49.95,51.0,48.58,49.31,8049800,2001-04-04,MMM,-6515,50.10500000000002,50.98500000000002,-0.017259978425027012,51.256500000000145,51.50550000000013,-0.004834435157410131,54.27900000000006,54.27060000000006,0.0001547799360980297
2001-04-05 00:00:00-04:00,50.5,51.95,50.5,51.6,5920400,2001-04-05,MMM,-6514,50.288333333333355,50.10500000000002,0.003658982802780901,51.326500000000145,51.256500000000145,0.0013656804502843558,54.308450000000065,54.27900000000006,0.0005425671069843616
2001-04-06 00:00:00-04:00,51.2,51.45,50.4,51.0,3722600,2001-04-06,MMM,-6513,50.63666666666669,50.288333333333355,0.0069267225665330485,51.33650000000015,51.326500000000145,0.00019483113011806936,54.33155000000007,54.308450000000065,0.00042534817325860953
2001-04-09 00:00:00-04:00,51.9,52.6,51.55,52.3,3954400,2001-04-09,MMM,-6510,51.63333333333336,50.63666666666669,0.019682706865907496,51.366500000000144,51.33650000000015,0.0005843795350285653,54.37955000000007,54.33155000000007,0.0008834645799724425
2001-04-10 00:00:00-04:00,52.75,55.9,52.65,54.3,7774400,2001-04-10,MMM,-6509,52.53333333333337,51.63333333333336,0.017430600387346777,51.526500000000134,51.366500000000144,0.003114870586860873,54.448500000000074,54.37955000000007,0.0012679398781343513
2001-04-11 00:00:00-04:00,55.5,55.6,53.15,53.4,4574400,2001-04-11,MMM,-6508,53.33333333333337,52.53333333333337,0.015228426395939158,51.626500000000135,51.526500000000134,0.0019407489350140444,54.50750000000007,54.448500000000074,0.0010835927527846941
2001-04-12 00:00:00-04:00,53.0,54.1,52.7,53.85,3257600,2001-04-12,MMM,-6507,53.850000000000044,53.33333333333337,0.00968750000000011,51.87150000000014,51.626500000000135,0.004745624824460382,54.56910000000008,54.50750000000007,0.0011301197082971256
2001-04-16 00:00:00-04:00,53.85,55.35,53.85,55.25,4093200,2001-04-16,MMM,-6503,54.16666666666671,53.850000000000044,0.005880532342927811,52.20150000000014,51.87150000000014,0.006361875018073459,54.64505000000008,54.56910000000008,0.0013918133155944637
2001-04-17 00:00:00-04:00,54.75,55.35,54.1,54.45,3664800,2001-04-17,MMM,-6502,54.5166666666667,54.16666666666671,0.006461538461538352,52.54150000000014,52.20150000000014,0.006513222800111156,54.70955000000008,54.64505000000008,0.0011803447887776704
2001-04-18 00:00:00-04:00,55.3,58.65,54.45,58.0,6839600,2001-04-18,MMM,-6501,55.900000000000034,54.5166666666667,0.025374503210027488,53.34600000000014,52.54150000000014,0.015311705984792881,54.81640000000009,54.70955000000008,0.001953041105255086
2001-04-19 00:00:00-04:00,57.9,58.25,57.0,58.25,3849400,2001-04-19,MMM,-6500,56.900000000000034,55.900000000000034,0.017889087656529506,54.240000000000144,53.34600000000014,0.016758519851535317,54.92045000000008,54.81640000000009,0.0018981545668813275
2001-04-20 00:00:00-04:00,57.25,57.55,56.1,56.25,4345200,2001-04-20,MMM,-6499,57.500000000000036,56.900000000000034,0.010544815465729369,54.70500000000014,54.240000000000144,0.008573008849557431,55.00390000000009,54.92045000000008,0.0015194704340551857
2001-04-23 00:00:00-04:00,56.3,58.35,55.5,58.15,5980200,2001-04-23,MMM,-6496,57.55000000000004,57.500000000000036,0.000869565217391378,55.420000000000144,54.70500000000014,0.013070103281235748,55.106350000000084,55.00390000000009,0.0018625951977950168
2001-04-24 00:00:00-04:00,58.1,59.85,57.75,58.05,6300200,2001-04-24,MMM,-6495,57.48333333333337,57.55000000000004,-0.001158412974225368,55.99500000000014,55.420000000000144,0.010375315770479867,55.19060000000009,55.106350000000084,0.0015288619188170555
2001-04-25 00:00:00-04:00,58.05,58.7,57.3,58.5,3360200,2001-04-25,MMM,-6494,58.23333333333337,57.48333333333337,0.01304726007538416,56.41500000000015,55.99500000000014,0.007500669702652161,55.28120000000009,55.19060000000009,0.0016415838929093336
2001-04-26 00:00:00-04:00,58.65,59.35,57.75,58.9,2607000,2001-04-26,MMM,-6493,58.48333333333337,58.23333333333337,0.00429307384087006,56.965000000000146,56.41500000000015,0.00974918018257548,55.36970000000009,55.28120000000009,0.0016009059137644644
2001-04-27 00:00:00-04:00,58.75,59.85,58.65,59.5,3224000,2001-04-27,MMM,-6492,58.9666666666667,58.48333333333337,0.008264462809917245,57.53000000000014,56.965000000000146,0.00991837092951806,55.46530000000009,55.36970000000009,0.0017265760876436827
2001-04-30 00:00:00-04:00,59.5,60.95,59.2,59.5,5043400,2001-04-30,MMM,-6489,59.30000000000003,58.9666666666667,0.005652911249293424,57.95500000000014,57.53000000000014,0.007387450026073285,55.562150000000095,55.46530000000009,0.001746136773802779
2001-05-01 00:00:00-04:00,59.5,59.5,58.2,58.75,3515800,2001-05-01,MMM,-6488,59.25000000000003,59.30000000000003,-0.0008431703204047932,58.38500000000014,57.95500000000014,0.007419549650590953,55.624650000000095,55.562150000000095,0.0011248664783490181
2001-05-02 00:00:00-04:00,59.25,59.25,57.85,58.3,4315800,2001-05-02,MMM,-6487,58.85000000000002,59.25000000000003,-0.006751054852320768,58.415000000000134,58.38500000000014,0.0005138306071763973,55.624650000000095,55.624650000000095,0.0
2001-05-03 00:00:00-04:00,58.4,59.4,57.7,58.9,4016800,2001-05-03,MMM,-6486,58.65000000000003,58.85000000000002,-0.0033984706881902407,58.48000000000013,58.415000000000134,0.0011127278952323474,55.63815000000009,55.624650000000095,0.000242698156302887
2001-05-04 00:00:00-04:00,58.4,60.0,58.05,60.0,4185400,2001-05-04,MMM,-6485,59.06666666666669,58.65000000000003,0.007104290991758979,58.85500000000013,58.48000000000013,0.006412448700410382,55.66465000000008,55.63815000000009,0.0004762918968368195
2001-05-07 00:00:00-04:00,59.65,60.35,58.8,58.95,2934200,2001-05-07,MMM,-6482,59.28333333333336,59.06666666666669,0.003668171557562107,58.93500000000014,58.85500000000013,0.0013592727890579428,55.66965000000008,55.66465000000008,8.982361337047032e-05
2001-05-08 00:00:00-04:00,58.95,59.35,57.9,58.2,3610000,2001-05-08,MMM,-6481,59.05000000000002,59.28333333333336,-0.003935901040202552,58.950000000000145,58.93500000000014,0.0002545176889795137,55.67515000000009,55.66965000000008,9.879710039500764e-05
2001-05-09 00:00:00-04:00,58.2,59.05,58.15,58.45,2607800,2001-05-09,MMM,-6480,58.53333333333336,59.05000000000002,-0.008749647191645359,58.94500000000015,58.950000000000145,-8.481764206947312e-05,55.69015000000009,55.67515000000009,0.00026942001952398056
2001-05-10 00:00:00-04:00,58.7,59.5,58.65,59.0,2344000,2001-05-10,MMM,-6479,58.55000000000003,58.53333333333336,0.000284738041002383,58.955000000000155,58.94500000000015,0.00016964967342446502,55.71115000000009,55.69015000000009,0.0003770864326995126
2001-05-11 00:00:00-04:00,59.0,59.4,58.25,58.7,2259800,2001-05-11,MMM,-6478,58.7166666666667,58.55000000000003,0.0028465698832905928,58.875000000000156,58.955000000000155,-0.001356967178356341,55.743150000000085,55.71115000000009,0.000574391302279641
2001-05-14 00:00:00-04:00,58.7,59.2,58.65,59.15,1640800,2001-05-14,MMM,-6475,58.950000000000024,58.7166666666667,0.003973885892704974,58.84000000000016,58.875000000000156,-0.0005944798301485604,55.77365000000008,55.743150000000085,0.0005471524303882427
2001-05-15 00:00:00-04:00,59.15,59.9,58.9,59.1,2843200,2001-05-15,MMM,-6474,58.983333333333356,58.950000000000024,0.0005654509471303041,58.875000000000156,58.84000000000016,0.0005948334466348826,55.79165000000008,55.77365000000008,0.0003227330468778833
2001-05-16 00:00:00-04:00,59.05,62.8,58.8,62.75,7170600,2001-05-16,MMM,-6473,60.33333333333335,58.983333333333356,0.02288782141847969,59.320000000000164,58.875000000000156,0.007558386411889702,55.850150000000085,55.79165000000008,0.0010485440025523915
2001-05-17 00:00:00-04:00,62.5,63.5,61.35,61.85,8058800,2001-05-17,MMM,-6472,61.23333333333335,60.33333333333335,0.014917127071823176,59.615000000000165,59.320000000000164,0.004973027646662186,55.904150000000094,55.850150000000085,0.0009668729627406384
2001-05-18 00:00:00-04:00,61.9,62.2,61.0,61.55,3933200,2001-05-18,MMM,-6471,62.05000000000002,61.23333333333335,0.013336962438758896,59.77000000000017,59.615000000000165,0.0026000167743017817,55.956150000000086,55.904150000000094,0.0009301635030671678
2001-05-21 00:00:00-04:00,61.55,61.95,61.15,61.55,2800000,2001-05-21,MMM,-6468,61.65000000000001,62.05000000000002,-0.006446414182111291,60.03000000000016,59.77000000000017,0.004350008365400539,56.0076500000001,55.956150000000086,0.0009203635346608254
2001-05-22 00:00:00-04:00,61.65,61.7,60.25,60.5,4311600,2001-05-22,MMM,-6467,61.20000000000002,61.65000000000001,-0.00729927007299263,60.26000000000015,60.03000000000016,0.003831417624520892,56.01665000000009,56.0076500000001,0.00016069233399353873
2001-05-23 00:00:00-04:00,60.3,60.55,60.05,60.3,2805600,2001-05-23,MMM,-6466,60.78333333333334,61.20000000000002,-0.006808278867102588,60.44500000000014,60.26000000000015,0.003070029870560815,56.010150000000095,56.01665000000009,-0.0001160369283060572
